333725.3125	3065353
333726.1563	3062603.75
333726.8438	3064785.5
333728.2813	3063296.5
333728.4063	3062166
333731.4063	3066191.25
333732.9375	3064883.25
333734.5625	3065447
333735.4063	3066909.25
333735.4375	3064233.75
333736.0938	3062164.75
333736.7188	3065583.5
333737.625	3064272.25
333738.5313	3065489.25
333739.4063	3065534.25
333741.1563	3065747.5
333742.4063	3066020.75
333742.5625	3064618.75
333743.7813	3064429.75
333746.1563	3065581.5
333747.5938	3065793.75
333747.8438	3065603
333749.9063	3064442.75
333751.4688	3065615.75
333752.4688	3064346.5
333756.375	3063394.25
333756.5313	3064412
333757.8125	3066660.75
333757.8438	3064493.25
333759.6563	3062917.5
333761.9375	3062926.25
333763.25	3063194.5
333764.2188	3067213.75
333765.875	3064485
333766.125	3063194.25
333766.75	3063844
333766.8125	3063142
333767.1875	3066402
333769.9375	3063194.25
333771	3062291.75
333772.2813	3062435.75
333773.9063	3066271.25
333774.4688	3062282.75
333775.7188	3066460
333775.8438	3066335.5
333776.25	3062468.25
333776.5625	3064440.5
333776.6875	3062914
333777.375	3065741.25
333778.5625	3063527.25
333780.0938	3063453.25
333780.2188	3067150
333780.5313	3064431
333781.2188	3066497
333782.0313	3066655
333782.3438	3066506.25
333787.1563	3063153.75
333789.7813	3065577
333791.6563	3062144
333793.4688	3062413.5
333796.3438	3063184.25
333797.1563	3062429.5
333797.375	3066885.25
333799.0313	3063717
333799.125	3065890.75
333800.6563	3063676.25
333804.6875	3064381
333804.9688	3067182.5
333810.5625	3066049
333811.8438	3067106
333813.5313	3066055.75
333814.8125	3062785
333818.9063	3064875.75
333819.875	3064879.75
333827.75	3063971.5
333827.9688	3063527.25
333829.75	3063732
333830.0625	3065068
333832.125	3066514.25
333832.375	3064876.75
333832.75	3066076.5
333833.875	3066095.25
333834.8125	3067100.5
333840.625	3063478.5
333840.6563	3063826
333845.0313	3062480.5
333846.4375	3064840
333847.0313	3066251.5
333847.2188	3066178.5
333847.2813	3062639.5
333850.375	3067263.5
333852.5	3067228
333852.5	3066218.5
333852.5313	3065038.75
333853	3067160.5
333856.0625	3066249.25
333858.375	3067177
333860.9688	3066283.5
333861.25	3062901.5
333863.875	3067030.5
333865.6563	3066316.5
333868.2188	3063620
333872.4063	3066620.5
333874.875	3067091.25
333875.75	3066383.5
333876.1563	3063056.25
333876.25	3066636.25
333878.0625	3062144
333880.1563	3062410.5
333881.4063	3065813.25
333882.25	3062155.5
333883.0938	3065057.5
333883.5313	3062405
333884.2188	3064178.5
333886.7188	3062998.75
333888.7188	3062954
333890.375	3064821.5
333891.1563	3063732.75
333893.3438	3062423.75
333896	3063582.75
333897.125	3066505.75
333898	3065846.75
333898.5625	3062993.5
333898.9063	3062216.25
333899.1875	3066082.75
333900	3064858.25
333900.0313	3062456.25
333900.2188	3067181
333900.375	3062949.25
333903.7188	3062444.25
333908.1875	3067169.5
333908.6563	3062247.75
333911.6875	3062988.25
333912.3438	3064434.25
333912.375	3066177.75
333913.1875	3064250
333913.75	3062144
333915.5938	3064734.5
333915.6875	3063834.5
333917.5938	3066306.25
333917.7188	3064826.25
333918.6563	3066628.25
333919.125	3062942.25
333920.625	3066945.5
333921.5938	3066240.5
333923.5625	3063666.25
333925.5313	3063278.5
333926.3438	3067009.5
333926.375	3063105.75
333927.0313	3067192.75
333928.5938	3064779.75
333929.1563	3062981
333930.1563	3062904
333931.7188	3063134.75
333932.125	3064792
333935.25	3066719.25
333937.2813	3066160.75
333938.0625	3064220
333941.0313	3062542.5
333942.25	3062935
333942.6563	3063265.75
333944.1563	3064807.25
333944.375	3062570
333944.6563	3063832.25
333944.9688	3063004.5
333947	3062656.5
333947.1563	3064849
333947.9688	3063131.25
333949.1875	3062588.5
333953.25	3063895.5
333953.8125	3062570.25
333954.2188	3062677.5
333954.2813	3066207.75
333954.625	3067301.25
333954.75	3062655
333955.3438	3063086.75
333955.8438	3062602.75
333956.6563	3062999.75
333957.2188	3062386.5
333957.7813	3066102
333959.125	3063783.75
333961.6875	3066997.5
333963	3062677.5
333963.0313	3063129.25
333963.1875	3063776.75
333967.1875	3062190.5
333967.2188	3066760
333968.9063	3063876.75
333969.5313	3062844
333971	3062719.5
333971.4375	3062558.25
333971.9688	3066712.25
333973	3062566
333973.125	3064859.75
333973.5	3063882.5
333974.625	3066265
333975.8125	3067032
333976.75	3063864.25
333977.3438	3065040.25
333977.9688	3063398
333979.0625	3062559.5
333979.6563	3062920.5
333980.8438	3062643.75
333981.0938	3062639
333982.4688	3066142
333982.5313	3067304
333982.75	3067307.75
333983.4688	3063300.5
333984.5	3066988.25
333985.2813	3063874.75
333987.4688	3064824.5
333994.1875	3065799.25
333996.0938	3063745
333998.625	3065593
334000.0625	3063356
334000.5938	3065558.5
334002.0313	3065531
334003.0313	3065519.5
334004.4375	3062783.25
334004.5313	3065490.5
334004.9688	3063553.75
334007.0625	3063659.25
334009.9063	3067255
334009.9688	3064989.5
334010.125	3067629.5
334010.3125	3065367.25
334011.625	3066188.5
334013.2188	3067074.25
334013.4063	3062834
334014.0625	3066153.5
334016.9063	3063381
334017.5625	3064492.75
334019.6563	3065092.75
334023.75	3063850
334023.875	3064468.75
334024.2188	3066126.5
334024.9375	3063117.25
334027.8438	3065363.75
334031.7813	3067092.75
334033.9688	3063232.25
334035.75	3064885.5
334036.5938	3067051
334037.0938	3062901.75
334037.3125	3065362.5
334037.6875	3065242
334043.0625	3064490.75
334043.1875	3067118.25
334043.7188	3066134.25
334043.75	3062545.5
334044.0938	3063369.75
334044.875	3062144
334045.1875	3062901.75
334047.1563	3063018.75
334047.375	3067108
334047.4063	3064522.25
334047.75	3062772.5
334047.8438	3066001.5
334049.3438	3064849.5
334053.0938	3062941.25
334055.5938	3065499.5
334056.0938	3063826
334056.1563	3066310.25
334056.5938	3062346.25
334058.0938	3063646.25
334058.6875	3065062.5
334059.6563	3063228.75
334059.9375	3062939
334060.7188	3066182.75
334063.3438	3066337.75
334064.0313	3066343.5
334064.125	3066693
334066.0313	3065003.75
334066.1563	3066355
334066.25	3064081.25
334066.6875	3063998.75
334067.375	3063976.75
334070.2188	3066728
334070.4063	3065426.25
334073.3438	3062716.75
334074.0313	3067091
334075.7188	3062595.5
334076.625	3064903.25
334076.9063	3062683
334077.1563	3065994.75
334077.5313	3066108
334079.25	3063990.5
334079.4688	3063009.75
334080.5938	3064282.5
334081.5625	3062379
334081.6563	3065357
334081.7188	3066346.25
334081.8125	3066794.75
334082.4375	3065749
334084.3438	3065383.25
334085.1875	3066814
334086.0313	3065408.75
334086.125	3066143.75
334086.5313	3066502.75
334088.6563	3063368.75
334089.1563	3066725
334089.4063	3065766.75
334090.4375	3064043
334090.7813	3066184.25
334092.0313	3066209.75
334092.3125	3066196
334093.5625	3065804.5
334093.9063	3066226
334094.5625	3066885.5
334096.625	3064070.5
334097.9063	3066793
334099.125	3067118.5
334099.125	3066182.25
334099.5	3063037.75
334099.625	3062405.5
334099.8438	3064872.75
334100.4375	3066812
334100.9375	3064088.25
334103.0313	3064569.25
334104.7813	3064110.25
334105.5938	3065420.75
334107.0313	3066582
334107.0313	3064044
334108.1875	3066122.5
334109.4063	3063672.25
334109.6563	3063033.75
334109.9688	3066883.25
334110.8438	3064073
334111.8438	3065010.5
334112.9063	3063101
334115.25	3066203.75
334115.9375	3065003.25
334116.3125	3065349
334117.5	3062250.25
334120.5625	3066222
334120.6563	3065020.5
334120.9375	3066334.75
334121.1875	3063097.5
334121.6563	3066216.75
334122.375	3062440.25
334122.8438	3065031
334124.1875	3067262.5
334125	3067161.5
334128.5313	3065762.25
334129.3125	3063716.25
334129.4375	3067154.25
334130.0625	3062451.75
334131.0938	3066735.75
334132.125	3065800.5
334133.375	3066370.25
334133.5313	3064173
334134.9688	3067327.25
334136.0625	3063153.5
334136.4688	3066199.75
334137.8438	3063313.5
334141.1563	3065896.75
334141.2813	3064190.25
334142.0938	3062939.75
334142.25	3066424.5
334142.625	3063150.5
334143.7188	3063499.75
334146	3064201.75
334148.0313	3063494
334149.8438	3067177.5
334150.5938	3062144
334153.1875	3065917.5
334156.2188	3062993.75
334156.5625	3062220.75
334158.9375	3062378.25
334159.25	3062230.5
334159.3125	3063184.25
334159.3438	3063359.5
334161.375	3063344.75
334161.5	3062984.5
334161.5625	3064240.25
334161.5938	3066571.5
334162.0938	3065993.25
334162.9688	3067490.25
334163.9688	3063190.5
334165.125	3064248.25
334165.3438	3066644.75
334166.5	3067436.75
334171.5313	3062419.5
334172.0938	3063035.75
334173.0938	3062336.75
334176.375	3063142.5
334180.7813	3065992.5
334181.125	3065006.5
334182.6563	3062541
334186.0625	3066418.25
334187.1563	3064584.75
334189.4688	3064353
334191.6875	3063235.75
334193.3125	3064359.75
334193.5313	3066207.25
334194	3065913.5
334195.3125	3062453
334196.5625	3063375.75
334197.0625	3063233
334198.2813	3064321.25
334199.5625	3063025.75
334202.3125	3063307.25
334202.5938	3066207
334203.6875	3063291.25
334205.6875	3062609.25
334208.625	3062386
334211.25	3066353.25
334211.9688	3063623.5
334212.2188	3064351.5
334212.5625	3064187
334212.875	3065752.75
334213.4063	3063069
334214.7188	3063628.75
334216.1563	3062437.25
334216.5625	3062484.5
334218.9688	3066351
334220.1563	3067409.25
334220.9375	3067629.5
334222.0625	3064667
334222.125	3065864.5
334223.8125	3063308.25
334224.625	3062669.5
334224.7813	3064371.5
334225.125	3063097.5
334225.2188	3065960.25
334225.9063	3064661.75
334226.6563	3062144
334227.875	3062517.25
334228.125	3065336.5
334229.25	3065990.75
334230.4375	3066429.75
334231.7813	3066443
334232.25	3066628.75
334232.4063	3064651.5
334232.5	3062975.75
334234.8125	3066775.5
334236.1875	3063211
334240.4063	3066681.75
334240.4375	3062358.5
334245.125	3067286.75
334245.2188	3063008.75
334246.0313	3066345.5
334246.7813	3066723.25
334248.6563	3063309.5
334249.0313	3064473
334249.9688	3063697.25
334250.8125	3067171.75
334252.5313	3062600.5
334252.8125	3066364.5
334255.5625	3064419.25
334256.3125	3063004.5
334258.625	3065467
334258.9688	3063169.75
334259.4063	3066384
334260.875	3064773.75
334261.5313	3063051.25
334267.4688	3067564.5
334270.25	3066412
334271.5625	3066522.25
334273.9375	3063112.75
334274.125	3064446.75
334275.375	3065745.5
334275.75	3066539.5
334276.8438	3065987.5
334279.5313	3066904
334280.625	3063085.5
334280.8125	3063121
334281.75	3063213.75
334282.4688	3063118.5
334282.6563	3064175.5
334284.2813	3062320.5
334285.2813	3063763.5
334285.8438	3063123.75
334288.3438	3063125
334288.4688	3064465
334288.6563	3063041.75
334289.5938	3066603
334289.8438	3064259.25
334292.4375	3066534.75
334294.0625	3063578.5
334294.6875	3066437.25
334297.9063	3067629.5
334302.2188	3062466.5
334304.8125	3067359
334305.625	3063206.5
334306.875	3063842
334315.5938	3067546.25
334315.6563	3064094.25
334316.5938	3067373.75
334321.1563	3066349
334322.0938	3064953.5
334325.8438	3064492.75
334326	3064970.25
334327.75	3066370
334327.8125	3062144
334328.3438	3064981
334331.3125	3062154.5
334332.5313	3064370
334333.125	3067230.25
334333.9688	3063034.75
334334.9375	3066669
334336.4688	3067185.75
334337.875	3063662.5
334337.9063	3064481
334338.0313	3063151.75
334338.4063	3063898
334338.9688	3062175
334339.8438	3063210.5
334341.5938	3064949.25
334345.7188	3063219
334345.9063	3063138.75
334346.3125	3064965.75
334346.5	3063033
334348.5938	3066758
334349.9063	3064976
334350.0625	3063282.25
334351.4375	3066210.5
334354.5313	3065852
334355.7813	3066804.5
334355.8125	3065986.25
334359.2813	3066057.25
334359.875	3064227
334362.0625	3066284.5
334362.9688	3067433.75
334364.8125	3064467.25
334365.5938	3064180
334365.6875	3066869
334365.9375	3066614.5
334366.6563	3062850.5
334366.875	3063882.75
334367	3063132.5
334368.125	3062824.5
334369.2188	3066502.5
334370.0938	3066648.5
334370.1563	3064521.5
334370.2188	3064463.75
334370.75	3064096.75
334371.6875	3066206.5
334372.0625	3062195
334372.2188	3065313
334377.0313	3063502.75
334382.5938	3066054.25
334383.125	3065311.25
334383.2188	3063100.25
334386.75	3066647.5
334386.8125	3062225.25
334387.4375	3063522.25
334388.3125	3066040.25
334390.0625	3066615
334390.5625	3062260
334390.9688	3066094.25
334392.6563	3064534.75
334392.875	3063470.25
334394.6875	3065458.5
334395.7188	3062227.25
334399.9375	3062256.25
334399.9375	3063545.75
334401.4688	3063385.5
334406.4063	3063966.5
334406.6875	3063189
334407.4063	3062732.5
334411.375	3065180
334413.8125	3062250.5
334417.5313	3063195
334418.9375	3064496.75
334421	3064456.5
334421.0938	3067088.5
334421.7813	3064510.25
334422.125	3065997.5
334422.7813	3066008.75
334424.5313	3064082.5
334425.5313	3064559
334427.625	3064253.25
334429.7813	3062385.75
334432.2188	3064546.75
334432.8125	3064436.75
334433.9375	3062383
334434.4688	3064563.75
334436.1875	3067267.75
334436.5	3062684.25
334436.9688	3066115
334437.75	3064422.25
334438.4375	3067301.25
334438.9063	3063618.75
334439.9375	3064148
334441.8438	3065093.5
334442.5	3065303
334443.8125	3064039.25
334445.1563	3066194
334447.5938	3067214.25
334447.9688	3065230.25
334448.0938	3062144
334449.5625	3064553.25
334451.1563	3062144
334451.4063	3067336
334456.1563	3067564.5
334457.1875	3065300.75
334457.3438	3066489.25
334457.4375	3064330.75
334458.7813	3064188.75
334461	3064194.25
334461.1563	3063852.25
334461.6563	3066032.5
334462.5313	3064724.25
334465.9688	3062615.75
334467.8125	3066416.75
334468.0938	3064716.25
334468.0938	3064950
334469.25	3064324.75
334469.75	3067629.5
334470.0938	3063366
334470.5938	3064059.75
334472.4063	3065454
334472.625	3066615.75
334473.3125	3062919.5
334473.9688	3064232.75
334474.0938	3062510.5
334474.5	3067594
334474.875	3062223.25
334476.75	3063026.5
334478.375	3064057.25
334479.75	3064230.25
334484.9063	3064934.75
334485.0938	3067393
334487.2813	3063522.5
334487.8438	3062753.5
334487.9375	3065984
334488.6563	3063915.25
334488.9063	3064945.5
334490.9688	3064821.75
334491.875	3062949.75
334493.5	3067379.5
334493.9063	3067622.25
334495.5625	3063735.25
334495.6563	3064883.5
334497.5938	3062880.25
334498.9063	3067629.5
334500.25	3064898
334501.375	3065456
334502.1563	3063934
334504.0313	3064937.5
334504.4063	3067262.75
334504.5625	3063012.75
334505.1875	3064885.25
334505.2188	3067471.25
334505.9375	3066186.25
334507.5	3067525.5
334507.9063	3064935.25
334508.1563	3064900.5
334508.625	3064939
334508.75	3067565
334509.5625	3062514
334510.75	3065456.25
334510.75	3062508.25
334511.8125	3064924.25
334512.8438	3062582.25
334513.1875	3064961.25
334513.6563	3066632.75
334517.7188	3064952.75
334522.9688	3063594
334526.2188	3065726.75
334527.25	3067168.5
334529.9375	3065805.25
334530.5	3065045.75
334534.4063	3064337.5
334536.3438	3066181.5
334539.4688	3064033.25
334540.8438	3065362
334544.4375	3065984
334544.75	3062485.75
334546.3125	3065455.75
334546.5625	3064394.25
334546.75	3065125.25
334547.25	3064925
334548.7813	3064200.25
334549.9688	3062814
334554.6875	3067082.5
334555.1563	3065455.5
334555.875	3065535.25
334556.0938	3062800.75
334558.7188	3062711.5
334559.3125	3066261.75
334562.8438	3062452.25
334562.9063	3063080.25
334563.8125	3066616.75
334564.8125	3065213.5
334566.3438	3063385.25
334566.6875	3064920.5
334568.5313	3067359.25
334568.6875	3063928.75
334569.4063	3065726
334571.0625	3066177
334571.0625	3065230.5
334572.3438	3067565.75
334572.4688	3065222
334573.3125	3067154.75
334574.5938	3062609
334578.5313	3065282.75
334580.3438	3062144
334581.1563	3062847.75
334581.875	3064824.75
334582.125	3066443
334583.1563	3065281.5
334584.375	3066241.75
334585.4063	3063977.5
334585.5625	3063694
334590.4063	3066240.5
334591.75	3064869
334595.2813	3064017.25
334597.3125	3062192.25
334597.9063	3064014.5
334598.0938	3063518.25
334599.0625	3062458
334599.4688	3066049.5
334600.0625	3063373.75
334601.1563	3063901.25
334603.5313	3065457.75
334604.5	3063011.5
334605.375	3062426.25
334606.125	3065447.5
334607.9688	3067007.5
334609.8438	3065724.5
334610.1875	3063075
334611.125	3063445.75
334613.0625	3064131.75
334616.6563	3064065.25
334617.0625	3063373
334622.8125	3062584
334624.5938	3062499.5
334624.6563	3063947.75
334626.5313	3063752
334628.5938	3063955.5
334629.75	3062187.75
334630.5625	3066236.75
334632.1875	3064228.5
334633.8438	3064369.5
334634.25	3065650.75
334635.4375	3067147.5
334637.4375	3067334.25
334637.4688	3065198.75
334637.9375	3063499.25
334639	3062478.75
334639.2813	3065842.25
334639.7188	3067594.75
334640.7188	3065723.75
334642.2813	3062692
334644.5	3067532
334646.2188	3062231.75
334648.5625	3062683.25
334648.5625	3062400
334653.0625	3065392
334654.125	3062273.75
334655.5	3066365.75
334657.6875	3065879.75
334659.1875	3063542.5
334661.8125	3062271
334662	3067338
334662.5313	3063036
334665.4688	3067540.25
334666.1875	3062651.25
334667.9375	3062562.75
334667.9688	3063729.75
334668.6875	3063909.25
334670.4375	3067469.75
334670.7188	3062883.25
334672.9063	3066231.5
334674.625	3065311.75
334675.2188	3065569.25
334679.625	3062837.5
334681.875	3067626.75
334682.8438	3063984.75
334683.5	3067043
334683.6563	3065608.75
334683.7188	3064013.5
334684.0313	3065862.5
334685.5938	3062144
334687.1563	3062872.5
334687.5938	3062908.25
334687.6875	3063674.75
334690.1563	3065374
334690.6875	3062914.25
334690.9688	3062631
334691.8125	3067629.5
334692.0938	3067500
334692.3438	3063721.25
334694.2813	3065875.25
334694.8438	3062161.25
334696.0938	3067533.25
334696.5313	3067492.75
334699.7188	3067067.5
334701.1875	3067486.25
334702.6875	3067286.75
334704.125	3064193.75
334704.9375	3063166.5
334705.2188	3062364.75
334707.8438	3063955.25
334708.4063	3062144
334711.25	3067104
334711.375	3065174
334712.4375	3064928.5
334713.1563	3064093
334713.2188	3065349
334713.4375	3062197.75
334713.5625	3064854.75
334714.7813	3065367.5
334715.2813	3062948.5
334717.75	3065471.5
334719.2188	3063152.75
334720.4688	3065860.5
334722.4688	3067408
334723.0313	3064268.75
334725.625	3065102.75
334725.9688	3064904.75
334727.0313	3065411
334727.4375	3067493.25
334728.6875	3062450
334728.9063	3064272.25
334730.6875	3065462.75
334733.7813	3066576.75
334734.1563	3064554.5
334734.5	3062244.25
334734.9375	3063957.75
334735.5938	3063369.25
334736.1875	3067615
334737.7188	3065516.75
334737.875	3062744.75
334737.9688	3064345.25
334739.5313	3067427.25
334741.9063	3065161
334743.5625	3067629.5
334744.0625	3063903
334745.1563	3063817.75
334746.3438	3064327.75
334747.3438	3067290.5
334748.9688	3065307.75
334749.3438	3062484.75
334751.375	3063872.25
334752.1875	3066291
334752.7813	3063444
334755.625	3067324
334755.7813	3066562.25
334756.4375	3067051.25
334756.9375	3064362.75
334757.9063	3066621.5
334763.8438	3063280.75
334764.5	3063662.25
334766.3125	3065348.25
334768.3125	3066527.75
334768.6875	3062314.5
334768.9063	3064241.75
334769.4375	3065358.25
334770.625	3062936.75
334772	3065136.75
334774.0625	3066529.25
334775.875	3065162
334779.5938	3067500.5
334780.9688	3062166
334782.1875	3064471.5
334788.6563	3063970.5
334788.9063	3063785
334789.0625	3067370.75
334789.4063	3064792.25
334789.4375	3063364
334791.6563	3067364
334792.0625	3067258.75
334794.875	3065126.75
334796.5	3063968.25
334797.125	3066251.25
334801.5625	3065260.5
334802.9375	3063738.25
334805.4375	3063422.75
334805.4688	3063805
334806.5313	3065149.75
334807.0625	3063782.75
334807.8438	3062770.25
334809.125	3067291.5
334809.3125	3066220.25
334810.125	3067125
334810.8438	3063963.25
334811.6563	3063738.25
334812.2188	3062402
334813.7813	3062399.75
334814.3125	3063023.25
334814.625	3066355.25
334817.3125	3065715
334820.0313	3063918.25
334820.5625	3063466
334821.0938	3062971.75
334821.25	3064784
334821.5938	3064057.25
334824.125	3063732.25
334824.7813	3065497.75
334825.4063	3062412.75
334825.5313	3066552.5
334828.4063	3067356.5
334829.0625	3067030.75
334830.7188	3067569
334833.7188	3062204
334837.0625	3063854.5
334837.4063	3063133.5
334837.6875	3067461.25
334838.0313	3067541
334838.0313	3067267.5
334838.9688	3067027.25
334839.4688	3067450.25
334840.875	3065790.5
334841.75	3062235.5
334842.5313	3062284.25
334843.1875	3065451.5
334844.2188	3064883.75
334845.25	3063986
334847.125	3065267
334848.4375	3066425.5
334849.125	3062868.75
334849.4688	3067284.25
334849.625	3066600.25
334852.25	3064003.75
334852.2813	3062301.25
334855.7188	3067629.5
334856.4688	3066972.5
334856.625	3062308.75
334858.5313	3062276.75
334859.1563	3066161.25
334859.5938	3065596
